Locale,Key,English Value,Type
sl,"authErrorWeakPassword","Password is too weak. Please choose a stronger password.",missing
sl,"authErrorWrongPassword","Incorrect password. Please try again.",missing
sl,"autoconfirmBookings","Auto-Confirm Bookings",missing
sl,"REDACTED_TOKEN","Automatically confirm new booking requests",missing
sl,"availability","Availability",missing
sl,"backgroundApproved","Background approved!",missing
sl,"backgroundDeletedSuccessfully","Background deleted successfully!",missing
sl,"backgroundRejected","Background rejected",missing
sl,"backgroundUploadedSuccessfully","Background uploaded successfully!",missing
sl,"becomeAnAmbassador","Become an Ambassador",missing
sl,"bookAppointment","Book Appointment",missing
sl,"bookViaChat","Book via Chat",missing
sl,"booking","Booking",missing
sl,"bookingConfirmed","Booking Confirmed",missing
sl,"bookingRequest","Booking Request",missing
sl,"bookings","Bookings",untranslated
sl,"branchesLengthBranches","{branchCount} branches",missing
sl,"broadcast","Broadcast",missing
sl,"REDACTED_TOKEN","Business Appointments Entry Screen - Coming Soon",missing
sl,"businessAvailability","Business Availability",missing
sl,"REDACTED_TOKEN","Business Availability Entry Screen - Coming Soon",missing
sl,"REDACTED_TOKEN","Business Booking Entry Screen - Coming Soon",missing
sl,"businessCalendar","Business Calendar",missing
sl,"REDACTED_TOKEN","Business Completion Screen - Coming Soon",missing
sl,"REDACTED_TOKEN","Business CRM Entry Screen - Coming Soon",missing
sl,"businessDashboard","Business Dashboard",missing
sl,"REDACTED_TOKEN","Business Dashboard Entry Screen - Coming Soon",missing
sl,"businessLogin","Business Login",missing
sl,"businessLoginScreenComingSoon","Business Login Screen - Coming Soon",missing
sl,"businessOnboarding","Business Onboarding",missing
sl,"REDACTED_TOKEN","Business Onboarding Screen - Coming Soon",missing
sl,"REDACTED_TOKEN","Business Phone Booking Entry Screen - Coming Soon",missing
sl,"businessProfile","Business Profile",missing
sl,"REDACTED_TOKEN","Business profile activated successfully!",missing
sl,"REDACTED_TOKEN","Business Profile Entry Screen - Coming Soon",missing
sl,"REDACTED_TOKEN","Business Providers Entry Screen - Coming Soon",missing
sl,"businessSetupScreenComingSoon","Business Setup Screen - Coming Soon",missing
sl,"businessSignup","Business Signup",missing
sl,"businessSignupScreenComingSoon","Business Signup Screen - Coming Soon",missing
sl,"businessSubscription","Business Subscription",missing
sl,"REDACTED_TOKEN","Business Subscription Entry Screen - Coming Soon",missing
sl,"REDACTED_TOKEN","Business Verification Screen - Coming Soon",missing
sl,"businessWelcomeScreenComingSoon","Business Welcome Screen - Coming Soon",missing
sl,"calendar","Calendar",missing
sl,"cancel1","Cancel",missing
sl,"cancelAppointment","Cancel Appointment",missing
sl,"cancelSubscription","Cancel Subscription",missing
sl,"changePlan","Change Plan",missing
sl,"changesSavedSuccessfully","Changes saved successfully!",missing
sl,"chatBooking","Chat Booking",missing
sl,"checkingPermissions1","Checking permissions...",missing
sl,"checkingSubscription","Checking subscription...",missing
sl,"childDashboard","Child Dashboard",missing
sl,"childLinkedSuccessfully","Child linked successfully!",missing
sl,"chooseYourPlan","Choose Your Plan",missing
sl,"clearAll","Clear All",missing
sl,"clearFilters","Clear Filters",missing
sl,"clientAddedSuccessfully","Client added successfully!",missing
sl,"clientDeletedSuccessfully","Client deleted successfully!",missing
sl,"clientUpdatedSuccessfully","Client updated successfully!",missing
sl,"clients","Clients",missing
sl,"close1","Close",missing
sl,"closed","Closed",missing
sl,"colorContrastTesting","Color Contrast Testing",missing
sl,"completion","Completion",missing
sl,"configurationSavedSuccessfully","Configuration saved successfully!",missing
sl,"confirm1","Confirm",missing
sl,"confirmBooking","Confirm Booking",missing
sl,"connectToGoogleCalendar","Connect to Google Calendar",missing
sl,"contentDetail","Content Detail",missing
sl,"contentFilter","Content Filter",missing
sl,"contentLibrary","Content Library",untranslated
sl,"contentLibrary1","Content Library",missing
sl,"contentNotFound","Content not found",missing
sl,"contextContextid","Context: $contextId",missing
sl,"continueText","Continue",missing
sl,"copiedToClipboard","Copied to clipboard",missing
sl,"copy1","Copy",missing
sl,"copyLink","Copy Link",missing
sl,"couldNotOpenPrivacyPolicy","Could not open privacy policy",missing
sl,"country","Country",missing
sl,"create","Create",missing
sl,"createGame1","Create Game",missing
sl,"createNewGame","Create New Game",missing
sl,"createNewInvoice","Create New Invoice",missing
sl,"createNewSurvey","Create New Survey",missing
sl,"creatorCreatorid","Creator: $creatorId",missing
sl,"crm","CRM",missing
sl,"crmDashboardWithAnalytics","• CRM dashboard with analytics",missing
sl,"currentTierTiertouppercase","Current Tier: {tier}",missing
sl,"darkMode","Dark Mode",missing
sl,"dashboard1","Dashboard",missing
sl,"date","Date",missing
sl,"REDACTED_TOKEN","Date: {date}",missing
sl,"delete1","Delete",missing
sl,"deleteAccount","Delete Account",missing
sl,"deleteAppointment","Delete Appointment",missing
sl,"deleteAvailability","Delete Availability",missing
sl,"deleteBackground","Delete Background",missing
sl,"deleteFunctionalityComingSoon","Delete functionality coming soon!",missing
sl,"deleteGame","Delete Game",missing
sl,"deleteMessage","Delete Message",missing
sl,"deleteMyAccount","Delete My Account",missing
sl,"deleteProvider","Delete Provider",missing
sl,"deleteSlot","Delete Slot",missing
sl,"deleteSurvey","Delete Survey",missing
sl,"deletingAccount","Deleting account...",missing
sl,"deviceLogdeviceinfo","Device: {deviceInfo}",missing
sl,"REDACTED_TOKEN","Duration: {duration} minutes",missing
sl,"edit1","Edit",missing
sl,"editBusinessProfile","Edit Business Profile",missing
sl,"editClient","Edit Client",missing
sl,"editProfile","Edit Profile",missing
sl,"editProvider","Edit Provider",missing
sl,"editRoom","Edit Room",missing
sl,"editSurveyComingSoon","Edit survey - Coming soon!",missing
sl,"ekeyEvalue","{key}: {value}",missing
sl,"emailNotifications","Email Notifications",missing
sl,"emailProfileemail","Email: {profileEmail}",missing
sl,"enableNotifications1","Enable Notifications",missing
sl,"enableVibration","Enable Vibration",missing
sl,"enterOtp","Enter OTP",missing
sl,"errorConfirmingPaymentE","Error confirming payment: $e",missing
sl,"errorDeletingSlotE","Error deleting slot: $e",missing
sl,"errorDetailsLogerrortype","Error Details: {errorType}",missing
sl,"errorE","Error: $e",missing
sl,"errorError","Error: $error",missing
sl,"errorEstimatingRecipientsE","Error estimating recipients: $e",missing
sl,"errorLoadingAppointments","Error loading appointments",missing
sl,"errorLoadingAvailabilityE","Error loading availability: $e",missing
sl,"REDACTED_TOKEN","Error loading bookings: {error}",missing
sl,"errorLoadingBranchesE","Error loading branches: $e",missing
sl,"errorLoadingConfigurationE","Error loading configuration: $e",missing
sl,"errorLoadingDashboardError","Error loading dashboard: $error",missing
sl,"errorLoadingEvents","Error loading events",missing
sl,"errorLoadingPermissionsError","Error loading permissions: $error",missing
sl,"errorLoadingReferralCode","Error loading referral code",missing
sl,"errorLoadingRewards","Error loading rewards",missing
sl,"errorLoadingSlots","Error loading slots",missing
sl,"errorLoadingStaff","Error loading staff",missing
sl,"errorLoadingSubscriptionError","Error loading subscription: $error",missing
sl,"errorLoadingSurveysError","Error loading surveys: $error",missing
sl,"errorLogerrormessage","Error: {errorMessage}",missing
sl,"errorPickingImageE","Error picking image: $e",missing
sl,"errorPickingVideoE","Error picking video: $e",missing
sl,"errorSavingConfigurationE","Error saving configuration: $e",missing
sl,"errorSavingSettingsE","Error saving settings: $e",missing
sl,"errorSnapshoterror","Error: {error}",missing
sl,"eventCreated","Event created",missing
sl,"eventstarttimeEventendtime","{startTime} - {endTime}",missing
sl,"exportAsCsv","Export as CSV",missing
sl,"exportAsPdf","Export as PDF",missing
sl,"exportData","Export Data",missing
sl,"externalMeetings","External Meetings",missing
sl,"failedToApplyPromoCodeE","Failed to apply promo code: $e",missing
sl,"failedToCancelSubscription","Failed to cancel subscription",missing
sl,"failedToCreateGameE","Failed to create game: $e",missing
sl,"failedToCreateSessionE","Failed to create session: $e",missing
sl,"failedToDeleteAccountE","Failed to delete account: $e",missing
sl,"failedToOpenCustomerPortalE","Failed to open customer portal: $e",missing
sl,"failedToSendInvitationE","Failed to send invitation: $e",missing
sl,"failedToSendPrivacyRequestE","Failed to send privacy request: $e",missing
sl,"failedToStartBasicSubscriptionE","Failed to start Basic subscription: $e",missing
sl,"failedToStartProSubscriptionE","Failed to start Pro subscription: $e",missing
sl,"failedToUpdateConsentE","Failed to update consent: $e",missing
sl,"failedToUpdatePermissionE","Failed to update permission: $e",missing
sl,"failedToUploadBackgroundE","Failed to upload background: $e",missing
sl,"familySupport","Family Support",missing
sl,"forward","Forward",missing
sl,"fromAvailstartformatcontext","From: {startTime}",missing
sl,"gameApprovedSuccessfully","Game approved successfully!",missing
sl,"gameCreatedSuccessfully","Game created successfully!",missing
sl,"gameDeletedSuccessfully","Game deleted successfully!",missing
sl,"gameList","Game List",missing
sl,"gameRejected","Game rejected",missing
sl,"getHelpWithYourAccount","Get help with your account",missing
sl,"goBack","Go Back",missing
sl,"goToDashboard","Go to Dashboard",missing
sl,"googleCalendar","Google Calendar",missing
sl,"grantConsent","Grant Consent",missing
sl,"groupGroupid","Group: $groupId",missing
sl,"helpSupport","Help & Support",missing
sl,"home1","Home",missing
sl,"homeFeedScreen","Home Feed Screen",missing
sl,"iConsent","I Consent",missing
sl,"iDoNotConsent","I Do Not Consent",missing
sl,"invitationSentSuccessfully","Invitation sent successfully!",missing
sl,"inviteChild","Invite Child",missing
sl,"inviteContact","Invite Contact",missing
sl,"inviteFriends","Invite Friends",missing
sl,"invited1","Invited",missing
sl,"inviteeArgsinviteeid","Invitee: {inviteeId}",missing
sl,"invoiceCreatedSuccessfully","Invoice created successfully!",missing
sl,"invoices","Invoices",missing
sl,"join","Join",missing
sl,"keepSubscription","Keep Subscription",missing
sl,"language","Language",missing
sl,"linkAccounts","Link Accounts",missing
sl,"linkCopiedToClipboard","Link copied to clipboard!",missing
sl,"linkchildidsubstring08","{linkId}...",missing
sl,"livePlaytime","Live Playtime",missing
sl,"REDACTED_TOKEN","Live session scheduled! Waiting for parent approval...",missing
sl,"loadingCheckout","Loading checkout...",missing
sl,"localizationContribution","Localization Contribution",missing
sl,"login1","Login",missing
sl,"loginFailedE","Login failed: $e",missing
sl,"loginScreen","Login Screen",missing
sl,"logout1","Logout",missing
sl,"logtargettypeLogtargetid","{targetType}: {targetId}",missing
sl,"makeGamePublic","Make Game Public",missing
sl,"manageChildAccounts","Manage Child Accounts",missing
sl,"manageStaffAvailability","Manage Staff Availability",missing
sl,"manageSubscription","Manage Subscription",missing
sl,"markAsPaid","Mark as Paid",missing
sl,"meetingIdMeetingid","Meeting ID: $meetingId",missing
sl,"meetingSharedSuccessfully1","Meeting shared successfully!",missing
sl,"menu","Menu",missing
sl,"messages","Messages",missing
sl,"monetizationSettings","Monetization Settings",missing
sl,"REDACTED_TOKEN","Monetization settings will be implemented here",missing
sl,"multipleChoice","Multiple Choice",missing
sl,"myInvites1","My Invites",missing
sl,"myProfile1","My Profile",missing
sl,"mySchedule","My Schedule",missing
sl,"nameProfilename","Name: {name}",missing
sl,"newNotificationPayloadtitle","New notification: {payloadTitle}",missing
sl,"next1","Next",missing
sl,"noAmbassadorDataAvailable","No ambassador data available",missing
sl,"noAnalyticsDataAvailableYet","No analytics data available yet.",missing
sl,"noAppointmentRequestsFound","No appointment requests found.",missing
sl,"noAppointments","No appointments",missing
sl,"noAppointmentsFound","No appointments found.",missing
sl,"noAvailableSlots","No available slots",missing
sl,"noBookingsFound","No bookings found",missing
sl,"noBranchesAvailable","No branches available",missing
sl,"noChartDataAvailable","No chart data available",missing
sl,"REDACTED_TOKEN","No clients found. Add your first client!",missing
sl,"noContentAvailableYet","No content available yet",missing
sl,"noEvents","No events",missing
sl,"noEventsScheduledForToday","No events scheduled for today",missing
sl,"noEventsScheduledThisMonth","No events scheduled this month",missing
sl,"noEventsScheduledThisWeek","No events scheduled this week",missing
sl,"noExternalMeetingsFound","No external meetings found.",missing
sl,"REDACTED_TOKEN","No invoices found. Create your first invoice!",missing
sl,"noMediaSelected","No media selected",missing
sl,"noMessagesFound","No messages found.",missing
sl,"noMissingTranslations","No missing translations",missing
sl,"noNotifications","No notifications",missing
sl,"noProviders","No providers",missing
sl,"REDACTED_TOKEN","No providers found. Add your first provider!",missing
sl,"noQuestionsAdded","No questions added",missing
sl,"noRoomsFoundAddYourFirstRoom","No rooms found. Add your first room!",missing
sl,"noRouteDefinedForSettingsname","No route defined for {settingsName}",missing
sl,"noRouteDefinedForStateuripath","No route defined for {path}",missing
